keyword,cluster,intent,language,priority,target_url,coverage,exam_ids,basis
mts photo and signature size,exam-application,informational,en,1,/exam/ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture/rules,explains,ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture,record ssc-multi-tasking-staff-and-havaldar-examination-2025-live-capture
nabard assistant manager photo and signature size,exam-application,informational,en,1,/exam/nabard-grade-a-2025/rules,explains,nabard-grade-a-2025,record nabard-grade-a-2025
nabard grade a photo and signature size,exam-application,informational,en,1,/exam/nabard-grade-a-2025/rules,explains,nabard-grade-a-2025,record nabard-grade-a-2025
national defence academy photo and signature size,exam-application,informational,en,1,/exam/upsc-nda-na-examination-ii-2026/rules,explains,upsc-nda-na-examination-ii-2026,record upsc-nda-na-examination-ii-2026
national eligibility cum entrance test photo and signature size,exam-application,informational,en,1,/exam/neet-ug-2026/rules,explains,neet-ug-2026,record neet-ug-2026
national eligibility test photo and signature size,exam-application,informational,en,1,/exam/ugc-net-june-2026/rules,explains,ugc-net-june-2026,record ugc-net-june-2026
navodaya class 6 photo and signature size,exam-application,informational,en,1,/exam/jawahar-navodaya-vidyalaya-selection-test-class-vi/rules,explains,jawahar-navodaya-vidyalaya-selection-test-class-vi,record jawahar-navodaya-vidyalaya-selection-test-class-vi
navodaya vidyalaya entrance photo and signature size,exam-application,informational,en,1,/exam/jawahar-navodaya-vidyalaya-selection-test-class-vi/rules,explains,jawahar-navodaya-vidyalaya-selection-test-class-vi,record jawahar-navodaya-vidyalaya-selection-test-class-vi
nda ii 2026 photo and signature size,exam-application,informational,en,1,/exam/upsc-nda-na-examination-ii-2026/rules,explains,upsc-nda-na-examination-ii-2026,record upsc-nda-na-examination-ii-2026
nda na photo and signature size,exam-application,informational,en,1,/exam/upsc-nda-na-examination-ii-2026/rules,explains,upsc-nda-na-examination-ii-2026,record upsc-nda-na-examination-ii-2026
nda photo and signature size,exam-application,informational,en,1,/exam/upsc-nda-na-examination-ii-2026/rules,explains,upsc-nda-na-examination-ii-2026,record upsc-nda-na-examination-ii-2026
neet photo and signature size,exam-application,informational,en,1,/exam/neet-ug-2026/rules,explains,neet-ug-2026,record neet-ug-2026
neet ug photo and signature size,exam-application,informational,en,1,/exam/neet-ug-2026/rules,explains,neet-ug-2026,record neet-ug-2026
net photo and signature size,exam-application,informational,en,1,/exam/ugc-net-june-2026/rules,explains,ugc-net-june-2026,record ugc-net-june-2026
new india assurance ao photo and signature size,exam-application,informational,en,1,/exam/niacl-administrative-officers-2025/rules,explains,niacl-administrative-officers-2025,record niacl-administrative-officers-2025
niacl ao photo and signature size,exam-application,informational,en,1,/exam/niacl-administrative-officers-2025/rules,explains,niacl-administrative-officers-2025,record niacl-administrative-officers-2025
ntpc photo and signature size,exam-application,informational,en,1,/exam/rrb-ntpc-graduate-cen-05-2024/rules,explains,rrb-ntpc-graduate-cen-05-2024,record rrb-ntpc-graduate-cen-05-2024
odisha jee photo and signature size,exam-application,informational,en,1,/exam/odisha-joint-entrance-examination-ojee/rules,explains,odisha-joint-entrance-examination-ojee,record odisha-joint-entrance-examination-ojee
odisha sssc photo and signature size,exam-application,informational,en,1,/exam/osssc-combined-recruitment-examination/rules,explains,osssc-combined-recruitment-examination,record osssc-combined-recruitment-examination
ojee photo and signature size,exam-application,informational,en,1,/exam/odisha-joint-entrance-examination-ojee/rules,explains,odisha-joint-entrance-examination-ojee,record odisha-joint-entrance-examination-ojee
osssc photo and signature size,exam-application,informational,en,1,/exam/osssc-combined-recruitment-examination/rules,explains,osssc-combined-recruitment-examination,record osssc-combined-recruitment-examination
polycet photo and signature size,exam-application,informational,en,1,/exam/ap-polycet/rules,explains,ap-polycet,record ap-polycet
ptet photo and signature size,exam-application,informational,en,1,/exam/rajasthan-pre-teacher-education-test/rules,explains,rajasthan-pre-teacher-education-test,record rajasthan-pre-teacher-education-test
railway group d photo and signature size,exam-application,informational,en,1,/exam/rrb-level-1-posts-cen-08-2024/rules,explains,rrb-level-1-posts-cen-08-2024,record rrb-level-1-posts-cen-08-2024
railway ntpc photo and signature size,exam-application,informational,en,1,/exam/rrb-ntpc-graduate-cen-05-2024/rules,explains,rrb-ntpc-graduate-cen-05-2024,record rrb-ntpc-graduate-cen-05-2024
railway protection force constable photo and signature size,exam-application,informational,en,1,/exam/rpf-constable/rules,explains,rpf-constable,record rpf-constable
railway protection force sub inspector photo and signature size,exam-application,informational,en,1,/exam/rpf-sub-inspector/rules,explains,rpf-sub-inspector,record rpf-sub-inspector
rajasthan bstc photo and signature size,exam-application,informational,en,1,/exam/rajasthan-pre-d-el-ed-examination-bstc/rules,explains,rajasthan-pre-d-el-ed-examination-bstc,record rajasthan-pre-d-el-ed-examination-bstc
rajasthan police constable photo and signature size,exam-application,informational,en,1,/exam/rajasthan-police-constable-recruitment/rules,explains,rajasthan-police-constable-recruitment,record rajasthan-police-constable-recruitment
rajasthan police photo and signature size,exam-application,informational,en,1,/exam/rajasthan-police-constable-recruitment/rules,explains,rajasthan-police-constable-recruitment,record rajasthan-police-constable-recruitment
rajasthan pre deled photo and signature size,exam-application,informational,en,1,/exam/rajasthan-pre-d-el-ed-examination-bstc/rules,explains,rajasthan-pre-d-el-ed-examination-bstc,record rajasthan-pre-d-el-ed-examination-bstc
rajasthan psc photo and signature size,exam-application,informational,en,1,/exam/rpsc-online-application/rules,explains,rpsc-online-application,record rpsc-online-application
rajasthan ptet photo and signature size,exam-application,informational,en,1,/exam/rajasthan-pre-teacher-education-test/rules,explains,rajasthan-pre-teacher-education-test,record rajasthan-pre-teacher-education-test
rajasthan tet photo and signature size,exam-application,informational,en,1,/exam/rajasthan-eligibility-examination-for-teachers-reet/rules,explains,rajasthan-eligibility-examination-for-teachers-reet,record rajasthan-eligibility-examination-for-teachers-reet
rbi assistant photo and signature size,exam-application,informational,en,1,/exam/rbi-assistant-panel-year-2025/rules,explains,rbi-assistant-panel-year-2025,record rbi-assistant-panel-year-2025
rbi grade b photo and signature size,exam-application,informational,en,1,/exam/rbi-officers-in-grade-b-2026/rules,explains,rbi-officers-in-grade-b-2026,record rbi-officers-in-grade-b-2026
rbi officer grade b photo and signature size,exam-application,informational,en,1,/exam/rbi-officers-in-grade-b-2026/rules,explains,rbi-officers-in-grade-b-2026,record rbi-officers-in-grade-b-2026
reet photo and signature size,exam-application,informational,en,1,/exam/rajasthan-eligibility-examination-for-teachers-reet/rules,explains,rajasthan-eligibility-examination-for-teachers-reet,record rajasthan-eligibility-examination-for-teachers-reet
ro aro photo and signature size,exam-application,informational,en,1,/exam/uppsc-review-officer-assistant-review-officer/rules,explains,uppsc-review-officer-assistant-review-officer,record uppsc-review-officer-assistant-review-officer
rpf photo and signature size,exam-application,informational,en,1,/exam/rpf-constable/rules,explains,rpf-constable,record rpf-constable
rpf si photo and signature size,exam-application,informational,en,1,/exam/rpf-sub-inspector/rules,explains,rpf-sub-inspector,record rpf-sub-inspector
rpsc photo and signature size,exam-application,informational,en,1,/exam/rpsc-online-application/rules,explains,rpsc-online-application,record rpsc-online-application
rrb group d photo and signature size,exam-application,informational,en,1,/exam/rrb-level-1-posts-cen-08-2024/rules,explains,rrb-level-1-posts-cen-08-2024,record rrb-level-1-posts-cen-08-2024
rrb level 1 photo and signature size,exam-application,informational,en,1,/exam/rrb-level-1-posts-cen-08-2024/rules,explains,rrb-level-1-posts-cen-08-2024,record rrb-level-1-posts-cen-08-2024
rrb ministerial photo and signature size,exam-application,informational,en,1,/exam/rrb-ministerial-and-isolated-categories/rules,explains,rrb-ministerial-and-isolated-categories,record rrb-ministerial-and-isolated-categories
rrb ntpc photo and signature size,exam-application,informational,en,1,/exam/rrb-ntpc-graduate-cen-05-2024/rules,explains,rrb-ntpc-graduate-cen-05-2024,record rrb-ntpc-graduate-cen-05-2024
sainik school entrance photo and signature size,exam-application,informational,en,1,/exam/all-india-sainik-schools-entrance-examination/rules,explains,all-india-sainik-schools-entrance-examination,record all-india-sainik-schools-entrance-examination
sbi clerk photo and signature size,exam-application,informational,en,1,/exam/sbi-junior-associates-2025/rules,explains,sbi-junior-associates-2025,record sbi-junior-associates-2025
sbi ja photo and signature size,exam-application,informational,en,1,/exam/sbi-junior-associates-2025/rules,explains,sbi-junior-associates-2025,record sbi-junior-associates-2025
sbi junior associate photo and signature size,exam-application,informational,en,1,/exam/sbi-junior-associates-2025/rules,explains,sbi-junior-associates-2025,record sbi-junior-associates-2025
sbi po photo and signature size,exam-application,informational,en,1,/exam/sbi-probationary-officers-2025/rules,explains,sbi-probationary-officers-2025,record sbi-probationary-officers-2025
sbi probationary officer photo and signature size,exam-application,informational,en,1,/exam/sbi-probationary-officers-2025/rules,explains,sbi-probationary-officers-2025,record sbi-probationary-officers-2025
ssc 10+2 photo and signature size,exam-application,informational,en,1,/exam/ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture/rules,explains,ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture,record ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture
ssc cgl photo and signature size,exam-application,informational,en,1,/exam/ssc-combined-graduate-level-examination-2026-live-capture/rules,explains,ssc-combined-graduate-level-examination-2026-live-capture,record ssc-combined-graduate-level-examination-2026-live-capture
ssc chsl photo and signature size,exam-application,informational,en,1,/exam/ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture/rules,explains,ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture,record ssc-combined-higher-secondary-10-2-level-examination-2025-live-capture
ssc constable gd photo and signature size,exam-application,informational,en,1,/exam/ssc-constable-gd-examination-2025-live-capture/rules,explains,ssc-constable-gd-examination-2025-live-capture,record ssc-constable-gd-examination-2025-live-capture
